"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 25 21:51:57 GMT 2023","Sat Nov 25 21:51:58 GMT 2023","790","","Release Notes page","","","","""before each"" hook for Release Notes page",""
"broken","Sat Nov 25 21:47:25 GMT 2023","Sat Nov 25 21:47:27 GMT 2023","1818","","Integrations page","","","","""before each"" hook for Integrations page",""
"passed","Sat Nov 25 21:41:54 GMT 2023","Sat Nov 25 21:42:33 GMT 2023","39238","","IoT Sim Cards page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:44:38 GMT 2023","Sat Nov 25 21:44:56 GMT 2023","17824","","Numbers Pricing page","","","","should allow a user to use filters",""
"passed","Sat Nov 25 21:52:11 GMT 2023","Sat Nov 25 21:52:12 GMT 2023","1583","","Solutions page","","","","""before each"" hook for Solutions page",""
"broken","Sat Nov 25 21:48:19 GMT 2023","Sat Nov 25 21:48:21 GMT 2023","1828","","Telnyx Vs TwilioPage page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:43:42 GMT 2023","Sat Nov 25 21:43:44 GMT 2023","1649","","Integrations page","","","","""before each"" hook for Integrations page",""
"passed","Sat Nov 25 21:43:18 GMT 2023","Sat Nov 25 21:43:31 GMT 2023","12911","","Global coverage page","","","","should allow a user to submit a form with valid data",""
"broken","Sat Nov 25 21:48:19 GMT 2023","Sat Nov 25 21:48:21 GMT 2023","1828","","Telnyx Vs TwilioPage page","","","","""before each"" hook for Telnyx Vs TwilioPage page",""
"passed","Sat Nov 25 21:51:23 GMT 2023","Sat Nov 25 21:51:41 GMT 2023","17931","","Numbers Pricing page","","","","should allow a user to use filters",""
"passed","Sat Nov 25 21:49:28 GMT 2023","Sat Nov 25 21:49:43 GMT 2023","14615","","Blog page","","","","should display pagination",""
"passed","Sat Nov 25 21:45:42 GMT 2023","Sat Nov 25 21:45:52 GMT 2023","9909","","Support Center page","","","","should allow a user to search the website",""
"passed","Sat Nov 25 21:51:42 GMT 2023","Sat Nov 25 21:51:57 GMT 2023","14570","","Release Notes page","","","","should allow a user to filter notes",""
"passed","Sat Nov 25 21:45:12 GMT 2023","Sat Nov 25 21:45:13 GMT 2023","693","","Release Notes page","","","","""before each"" hook for Release Notes page",""
"passed","Sat Nov 25 21:43:03 GMT 2023","Sat Nov 25 21:43:04 GMT 2023","1208","","Blog page","","","","""before each"" hook for Blog page",""
"passed","Sat Nov 25 21:44:38 GMT 2023","Sat Nov 25 21:44:41 GMT 2023","2455","","Numbers Pricing page","","","","""before each"" hook for Numbers Pricing page",""
"broken","Sat Nov 25 21:47:30 GMT 2023","Sat Nov 25 21:47:32 GMT 2023","1635","","Microsoft Teams page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:47:53 GMT 2023","Sat Nov 25 21:48:06 GMT 2023","12478","","Release Notes page","","","","should display pagination",""
"passed","Sat Nov 25 21:45:25 GMT 2023","Sat Nov 25 21:45:27 GMT 2023","1729","","Solutions page","","","","""before each"" hook for Solutions page",""
"passed","Sat Nov 25 21:46:59 GMT 2023","Sat Nov 25 21:47:11 GMT 2023","11989","","Global coverage page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:45:54 GMT 2023","Sat Nov 25 21:45:55 GMT 2023","1813","","Telnyx Vs TwilioPage page","","","","""before each"" hook for Telnyx Vs TwilioPage page",""
"broken","Sat Nov 25 21:47:30 GMT 2023","Sat Nov 25 21:47:32 GMT 2023","1634","","Microsoft Teams page","","","","""before each"" hook for Microsoft Teams page",""
"passed","Sat Nov 25 21:49:43 GMT 2023","Sat Nov 25 21:49:57 GMT 2023","13798","","Blog page","","","","should allow a user to sort articles",""
"passed","Sat Nov 25 21:44:12 GMT 2023","Sat Nov 25 21:44:14 GMT 2023","1182","","Microsoft Teams page","","","","""before each"" hook for Microsoft Teams page",""
"passed","Sat Nov 25 21:52:44 GMT 2023","Sat Nov 25 21:52:45 GMT 2023","1799","","Telnyx Vs TwilioPage page","","","","""before each"" hook for Telnyx Vs TwilioPage page",""
"broken","Sat Nov 25 21:46:31 GMT 2023","Sat Nov 25 21:46:33 GMT 2023","1816","","IoT Sim Cards page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:45:12 GMT 2023","Sat Nov 25 21:45:24 GMT 2023","11569","","Release Notes page","","","","should display pagination",""
"passed","Sat Nov 25 21:43:53 GMT 2023","Sat Nov 25 21:44:12 GMT 2023","19156","","Microsoft Teams page","","","","should allow a user to submit a form with valid data",""
"broken","Sat Nov 25 21:48:14 GMT 2023","Sat Nov 25 21:48:16 GMT 2023","1634","","Support Center page","","","","""before each"" hook for Support Center page",""
"passed","Sat Nov 25 21:44:58 GMT 2023","Sat Nov 25 21:45:12 GMT 2023","14359","","Release Notes page","","","","should allow a user to filter notes",""
"passed","Sat Nov 25 21:48:29 GMT 2023","Sat Nov 25 21:49:10 GMT 2023","40644","","IoT Sim Cards page","","","","should allow a user to submit a form with valid data",""
"passed","Sat Nov 25 21:43:03 GMT 2023","Sat Nov 25 21:43:16 GMT 2023","13024","","Blog page","","","","should allow a user to sort articles",""
"passed","Sat Nov 25 21:49:43 GMT 2023","Sat Nov 25 21:49:44 GMT 2023","1556","","Blog page","","","","""before each"" hook for Blog page",""
